# Nygaard Kirkwood HullRad SAXS_weights
2.229854777643791586e+00 1.779040575027465820e+00 2.238999999999999879e+00 2.477799999999999892e-05
2.195853581394628495e+00 1.824670553207397461e+00 2.193000000000000060e+00 6.958099999999999669e-05
2.155857849508577395e+00 1.745983242988586426e+00 2.028999999999999915e+00 4.429099999999999997e-05
2.403465228058151215e+00 2.027853012084960938e+00 2.418000000000000149e+00 1.091700000000000000e-04
2.378029739839019996e+00 1.910856604576110840e+00 2.258000000000000007e+00 5.674199999999999985e-05
2.252796770510877344e+00 1.831610798835754395e+00 2.160000000000000142e+00 4.253300000000000087e-05
2.162765435866102148e+00 1.661828756332397461e+00 1.995000000000000107e+00 1.337099999999999954e-05
2.698555582486021454e+00 2.160850048065185547e+00 2.507000000000000117e+00 1.009500000000000008e-04
2.068320491115573034e+00 1.666848301887512207e+00 1.983000000000000096e+00 2.419600000000000009e-05
2.305543696124823239e+00 1.889949321746826172e+00 2.293000000000000149e+00 5.070800000000000307e-05
2.058294746376996276e+00 1.628827095031738281e+00 1.941999999999999948e+00 2.062599999999999869e-05
2.475330950225667959e+00 2.021462917327880859e+00 2.394000000000000128e+00 1.000899999999999988e-04
2.630972000411981870e+00 2.219223260879516602e+00 2.628000000000000114e+00 1.468200000000000071e-04
2.467344172989101914e+00 2.041633844375610352e+00 2.387000000000000011e+00 9.240900000000000242e-05
2.374972240585393912e+00 2.010858774185180664e+00 2.295999999999999819e+00 1.388600000000000088e-04
2.211986674978806633e+00 1.780293226242065430e+00 2.258000000000000007e+00 3.862599999999999915e-05
2.682958721042764783e+00 2.151421785354614258e+00 2.487999999999999989e+00 1.264600000000000056e-04
2.241210791541244696e+00 1.834790110588073730e+00 2.208000000000000185e+00 4.953399999999999703e-05
2.725485500413296513e+00 2.208376407623291016e+00 2.642999999999999794e+00 1.377000000000000131e-04
2.582091245531194623e+00 2.158742189407348633e+00 2.519000000000000128e+00 1.125499999999999981e-04
1.921141486652377495e+00 1.503234863281250000e+00 1.860999999999999988e+00 5.847999999999999744e-06
2.020365477687720901e+00 1.611260533332824707e+00 1.935000000000000053e+00 1.859299999999999969e-05
2.549766150999713599e+00 1.968345880508422852e+00 2.395999999999999908e+00 5.344300000000000314e-05
2.550914601883196742e+00 2.140740633010864258e+00 2.532000000000000028e+00 1.240000000000000054e-04
2.305918244470391620e+00 1.870678305625915527e+00 2.233000000000000096e+00 4.748599999999999902e-05
2.136878589622188684e+00 1.725274085998535156e+00 2.075000000000000178e+00 3.004599999999999998e-05
2.767728979163703418e+00 2.265269994735717773e+00 2.607000000000000206e+00 1.349099999999999941e-04
2.483431680520052254e+00 2.106640815734863281e+00 2.494000000000000217e+00 1.218199999999999958e-04
2.162232147232095780e+00 1.726080894470214844e+00 2.150999999999999801e+00 2.356799999999999865e-05
2.450706620238828570e+00 1.996307730674743652e+00 2.446000000000000174e+00 7.125400000000000592e-05
2.072548530057134464e+00 1.678339719772338867e+00 1.953000000000000069e+00 3.074700000000000225e-05
2.222726597246152735e+00 1.758759021759033203e+00 2.168000000000000149e+00 2.926699999999999948e-05
2.848973196053687040e+00 2.399290084838867188e+00 2.664000000000000146e+00 1.854899999999999876e-04
2.372352466199458387e+00 1.861329078674316406e+00 2.205000000000000071e+00 5.088700000000000254e-05
2.514586920359551669e+00 1.975058555603027344e+00 2.367999999999999883e+00 6.579699999999999362e-05
2.155659146335697329e+00 1.708693504333496094e+00 2.109999999999999876e+00 1.689500000000000002e-05
2.306242421147793653e+00 1.855909705162048340e+00 2.153000000000000025e+00 4.157099999999999890e-05
1.989811677919663069e+00 1.556332349777221680e+00 1.911000000000000032e+00 5.356800000000000110e-06
2.217845036548989679e+00 1.795805096626281738e+00 2.161000000000000032e+00 3.814599999999999697e-05
2.406006994579493075e+00 1.896201372146606445e+00 2.176000000000000156e+00 4.963599999999999707e-05
2.391732825174755828e+00 1.932759046554565430e+00 2.358000000000000096e+00 6.280099999999999723e-05
2.632936598526409711e+00 2.053328990936279297e+00 2.463000000000000078e+00 9.281999999999999561e-05
2.454240275933108784e+00 2.049594402313232422e+00 2.454000000000000181e+00 8.661999999999999398e-05
2.205005835978171014e+00 1.838276028633117676e+00 2.117999999999999883e+00 6.537299999999999904e-05
2.198835515713073452e+00 1.688202261924743652e+00 2.079000000000000181e+00 1.781999999999999879e-05
2.605644024434261130e+00 2.074175596237182617e+00 2.379000000000000004e+00 1.323300000000000019e-04
2.463180583387787781e+00 1.963807463645935059e+00 2.351999999999999869e+00 7.205299999999999607e-05
2.488728191152863367e+00 2.067481994628906250e+00 2.408999999999999808e+00 1.264500000000000107e-04
2.523305146796778864e+00 1.993027329444885254e+00 2.334999999999999964e+00 8.022200000000000544e-05
2.247716348828303623e+00 1.832949161529541016e+00 2.071000000000000174e+00 5.597000000000000114e-05
2.434533169791627483e+00 1.980026245117187500e+00 2.379999999999999893e+00 6.846899999999999785e-05
2.428407040072848133e+00 1.907155275344848633e+00 2.213000000000000078e+00 6.885600000000000618e-05
2.345928802657772483e+00 1.920216560363769531e+00 2.362999999999999989e+00 6.158100000000000553e-05
2.301954668136615645e+00 1.915680050849914551e+00 2.173000000000000043e+00 7.592000000000000495e-05
2.281085071299158606e+00 1.797119140625000000e+00 2.156000000000000139e+00 3.145500000000000292e-05
2.411273689972316614e+00 1.801645874977111816e+00 2.152000000000000135e+00 3.859300000000000133e-05
2.069839240002754988e+00 1.686616778373718262e+00 2.051000000000000156e+00 3.311799999999999700e-05
2.522446137902354391e+00 1.983874082565307617e+00 2.355999999999999872e+00 5.932700000000000305e-05
1.996246432057817488e+00 1.580407500267028809e+00 1.919999999999999929e+00 1.791299999999999943e-05
2.383176558073810014e+00 1.846001625061035156e+00 2.294999999999999929e+00 4.237500000000000001e-05
2.490809864032677901e+00 2.080838203430175781e+00 2.423999999999999932e+00 8.794100000000000387e-05
2.471388769830343612e+00 1.966933846473693848e+00 2.439000000000000057e+00 6.078399999999999943e-05
2.361856841380737926e+00 1.994528532028198242e+00 2.346999999999999975e+00 9.503500000000000066e-05
2.181857553774444902e+00 1.750478982925415039e+00 2.126999999999999780e+00 2.890099999999999993e-05
2.459251026449888133e+00 2.002623081207275391e+00 2.299999999999999822e+00 9.304199999999999450e-05
2.302161062727692276e+00 1.902567386627197266e+00 2.225000000000000089e+00 8.632299999999999327e-05
2.298434026905357364e+00 1.854425311088562012e+00 2.258000000000000007e+00 4.376400000000000315e-05
2.193770931222994491e+00 1.815210580825805664e+00 2.196000000000000174e+00 3.818800000000000097e-05
2.059437977833861844e+00 1.638268351554870605e+00 2.005999999999999783e+00 1.522400000000000027e-05
2.771348470320614155e+00 2.347377777099609375e+00 2.902000000000000135e+00 1.798799999999999922e-04
2.439036546595057864e+00 1.955257773399353027e+00 2.270999999999999908e+00 7.330099999999999496e-05
2.550204668000910946e+00 2.058123350143432617e+00 2.448999999999999844e+00 9.553000000000000185e-05
2.265533349164573274e+00 1.769998908042907715e+00 2.088000000000000078e+00 2.959700000000000140e-05
2.581233744960833576e+00 2.206196308135986328e+00 2.677000000000000046e+00 1.381699999999999866e-04
2.234683686845017725e+00 1.853066563606262207e+00 2.258000000000000007e+00 5.519299999999999825e-05
2.376986535466680373e+00 1.956628918647766113e+00 2.298000000000000043e+00 8.149699999999999577e-05
2.286981573848374083e+00 1.777604818344116211e+00 2.180000000000000160e+00 3.870200000000000316e-05
2.550860276101359680e+00 2.095530509948730469e+00 2.499000000000000110e+00 1.065599999999999962e-04
2.332446412033251981e+00 1.776491880416870117e+00 2.254999999999999893e+00 3.203900000000000275e-05
2.197278887725733210e+00 1.779073596000671387e+00 2.162999999999999812e+00 5.190300000000000095e-05
2.197176049581226476e+00 1.749993562698364258e+00 2.162999999999999812e+00 3.211300000000000238e-05
2.503948048823253281e+00 2.007601976394653320e+00 2.338999999999999968e+00 7.846600000000000395e-05
2.411645443863010385e+00 2.030102968215942383e+00 2.403000000000000025e+00 1.179600000000000022e-04
2.612579356076776715e+00 2.125992059707641602e+00 2.511000000000000121e+00 1.319799999999999934e-04
2.682734661815149302e+00 2.254681587219238281e+00 2.576000000000000068e+00 1.830000000000000029e-04
2.307916212589482985e+00 1.847915530204772949e+00 2.214999999999999858e+00 4.640900000000000239e-05
2.247048851800893310e+00 1.789090275764465332e+00 2.109999999999999876e+00 3.115700000000000002e-05
2.099939869425051953e+00 1.639747977256774902e+00 2.011000000000000121e+00 1.906699999999999888e-05
2.652149271640248163e+00 2.155368328094482422e+00 2.601999999999999869e+00 1.079999999999999960e-04
2.440563426418885129e+00 1.989348888397216797e+00 2.427000000000000046e+00 7.781100000000000429e-05
2.771034738628949778e+00 2.347326278686523438e+00 2.750000000000000000e+00 1.876100000000000012e-04
2.049263681634071688e+00 1.656390428543090820e+00 1.947000000000000064e+00 2.988900000000000131e-05
2.410934118176423446e+00 2.018426656723022461e+00 2.407999999999999918e+00 8.173099999999999387e-05
2.555747726291655919e+00 2.098645687103271484e+00 2.547000000000000153e+00 1.093899999999999945e-04
1.940167466428402765e+00 1.555099368095397949e+00 1.893000000000000016e+00 8.935100000000000223e-06
2.232675938234958135e+00 1.850476980209350586e+00 2.169000000000000039e+00 4.810299999999999667e-05
2.188793210324523564e+00 1.800786495208740234e+00 2.216000000000000192e+00 3.797899999999999670e-05
2.277038211355073560e+00 1.802973031997680664e+00 2.278999999999999915e+00 3.662999999999999996e-05
2.485364767974638234e+00 1.989271044731140137e+00 2.395000000000000018e+00 6.298499999999999412e-05
2.524391635144996648e+00 2.096427679061889648e+00 2.452999999999999847e+00 1.117099999999999994e-04
2.299676569946737636e+00 1.935043096542358398e+00 2.318999999999999950e+00 7.813200000000000342e-05
2.372136611178069732e+00 1.942029953002929688e+00 2.249000000000000110e+00 7.085399999999999619e-05
2.104155367691319167e+00 1.697268486022949219e+00 2.039000000000000146e+00 3.439499999999999849e-05
2.274450027111266426e+00 1.796885490417480469e+00 2.172000000000000153e+00 3.481799999999999766e-05
2.682388505522762756e+00 2.198514223098754883e+00 2.613999999999999879e+00 1.260500000000000010e-04
2.361171134765232438e+00 1.976022362709045410e+00 2.442000000000000171e+00 7.384599999999999736e-05
2.019553253536418680e+00 1.608824968338012695e+00 1.913000000000000034e+00 1.169299999999999969e-05
2.614306937459476732e+00 2.122465610504150391e+00 2.515000000000000124e+00 1.130699999999999999e-04
2.340246404169008532e+00 1.933603525161743164e+00 2.310999999999999943e+00 7.608399999999999864e-05
2.776192216971650417e+00 2.385177850723266602e+00 2.859999999999999876e+00 2.130099999999999951e-04
2.028202473358079239e+00 1.634773373603820801e+00 2.023000000000000131e+00 2.704100000000000080e-05
2.284431163630146866e+00 1.863959908485412598e+00 2.088000000000000078e+00 6.224200000000000479e-05
2.294247305680429783e+00 1.887824773788452148e+00 2.217000000000000082e+00 7.729800000000000429e-05
2.338822195527678893e+00 1.945878863334655762e+00 2.265000000000000124e+00 7.099599999999999585e-05
2.497160657582972121e+00 2.094363451004028320e+00 2.548999999999999932e+00 9.998800000000000558e-05
2.374984897423148222e+00 1.905325889587402344e+00 2.258000000000000007e+00 5.154200000000000220e-05
2.420322358627898574e+00 1.999236822128295898e+00 2.495999999999999996e+00 7.655799999999999444e-05
2.216596718931494792e+00 1.854872465133666992e+00 2.283999999999999808e+00 5.346199999999999737e-05
2.560379475636309632e+00 2.054147243499755859e+00 2.455999999999999961e+00 1.030499999999999976e-04
2.177987684936105506e+00 1.787415266036987305e+00 2.111000000000000210e+00 4.626100000000000313e-05
2.429815371115129796e+00 2.090028047561645508e+00 2.439000000000000057e+00 1.255600000000000108e-04
2.457842720187431773e+00 2.105601549148559570e+00 2.471000000000000085e+00 1.281400000000000030e-04
2.193146273041203909e+00 1.794497966766357422e+00 2.128000000000000114e+00 4.807299999999999865e-05
1.891534050640330422e+00 1.532718181610107422e+00 1.850999999999999979e+00 1.018699999999999920e-05
2.535250152430744031e+00 2.086903810501098633e+00 2.525999999999999801e+00 1.078399999999999975e-04
2.343919250082498351e+00 1.900926470756530762e+00 2.224000000000000199e+00 4.409899999999999909e-05
2.459628449927227400e+00 2.083235740661621094e+00 2.415999999999999925e+00 1.390399999999999969e-04
2.489022231066015500e+00 1.903415203094482422e+00 2.366999999999999993e+00 4.380900000000000018e-05
2.422051739037777818e+00 2.068159103393554688e+00 2.395999999999999908e+00 1.175600000000000061e-04
2.147720629187030994e+00 1.742239117622375488e+00 2.081999999999999851e+00 2.818499999999999866e-05
2.269940851443337237e+00 1.894274950027465820e+00 2.233999999999999986e+00 7.025100000000000214e-05
2.305877143211100044e+00 1.791908025741577148e+00 2.266000000000000014e+00 3.590800000000000247e-05
2.239074629507642911e+00 1.849428057670593262e+00 2.088999999999999968e+00 6.270099999999999480e-05
2.167047654948491164e+00 1.718799591064453125e+00 2.044000000000000039e+00 2.462600000000000105e-05
2.552254550327345051e+00 2.095778465270996094e+00 2.559000000000000163e+00 9.900099999999999623e-05
2.533710183073760724e+00 2.004396438598632812e+00 2.387000000000000011e+00 8.561100000000000415e-05
2.548915597838694591e+00 2.059979438781738281e+00 2.466000000000000192e+00 1.158799999999999951e-04
2.414842965320274537e+00 1.941182613372802734e+00 2.444999999999999840e+00 5.440100000000000312e-05
2.120572550750590146e+00 1.741820096969604492e+00 2.028000000000000025e+00 3.792000000000000286e-05
2.260369728877358320e+00 1.883540987968444824e+00 2.236000000000000210e+00 5.820599999999999803e-05
2.632556277442931414e+00 2.181298017501831055e+00 2.472999999999999865e+00 1.335900000000000000e-04
2.290217539461216756e+00 1.914658665657043457e+00 2.248000000000000220e+00 7.410499999999999607e-05
2.060142229121560753e+00 1.544317841529846191e+00 1.943999999999999950e+00 8.238599999999999353e-06
2.664178850940110976e+00 2.219709396362304688e+00 2.642999999999999794e+00 1.978500000000000115e-04
2.626391746322954024e+00 2.196997642517089844e+00 2.611000000000000210e+00 1.209599999999999938e-04
2.522269994774831048e+00 2.036066770553588867e+00 2.403000000000000025e+00 9.054200000000000150e-05
2.239241772249727980e+00 1.904622077941894531e+00 2.226999999999999869e+00 9.882799999999999636e-05
2.245224161209691260e+00 1.850419998168945312e+00 2.200000000000000178e+00 5.268099999999999926e-05
1.902970952756666945e+00 1.438381075859069824e+00 1.772999999999999909e+00 3.153200000000000151e-06
2.138847959335762106e+00 1.778427958488464355e+00 2.096000000000000085e+00 5.407300000000000219e-05
2.338091606949728174e+00 1.854570269584655762e+00 2.218999999999999861e+00 4.214599999999999933e-05
2.539131548518096970e+00 1.962403059005737305e+00 2.314000000000000057e+00 6.428299999999999422e-05
2.150386653000331272e+00 1.742826581001281738e+00 2.104000000000000092e+00 3.615399999999999978e-05
2.424923415556495598e+00 1.920836329460144043e+00 2.355999999999999872e+00 6.474500000000000437e-05
2.244339787056673252e+00 1.805491924285888672e+00 2.220000000000000195e+00 3.912200000000000253e-05
1.981761722558552208e+00 1.582515597343444824e+00 1.854999999999999982e+00 7.832600000000000190e-06
2.194570510633043980e+00 1.763113737106323242e+00 2.204000000000000181e+00 4.019400000000000175e-05
2.376548682979180427e+00 1.888997673988342285e+00 2.299999999999999822e+00 5.985800000000000186e-05
2.490274361806030790e+00 2.021437406539916992e+00 2.454000000000000181e+00 1.011199999999999941e-04
2.560758322572880719e+00 2.098207712173461914e+00 2.568999999999999950e+00 1.096400000000000006e-04
2.499176865448549556e+00 2.141630172729492188e+00 2.431999999999999940e+00 1.159799999999999975e-04
2.410282886834349547e+00 1.953423261642456055e+00 2.366000000000000103e+00 8.221100000000000282e-05
2.289120015213953252e+00 1.875224351882934570e+00 2.156000000000000139e+00 5.185299999999999973e-05
2.653661145538279253e+00 2.164144754409790039e+00 2.547000000000000153e+00 1.439799999999999869e-04
2.627449873718654239e+00 2.159076929092407227e+00 2.569999999999999840e+00 1.262500000000000059e-04
2.520192034471693265e+00 1.951739192008972168e+00 2.369000000000000217e+00 6.708000000000000150e-05
2.435605393887806613e+00 1.930250644683837891e+00 2.382000000000000117e+00 5.793699999999999772e-05
2.591668734193999235e+00 2.176842689514160156e+00 2.488999999999999879e+00 1.476899999999999903e-04
2.222701577409813112e+00 1.822295188903808594e+00 2.222999999999999865e+00 4.674300000000000292e-05
2.551745984998135874e+00 2.163786888122558594e+00 2.623000000000000220e+00 1.234100000000000127e-04
2.290166413485122288e+00 1.970784068107604980e+00 2.374000000000000110e+00 1.034600000000000022e-04
2.579777340888980586e+00 2.138896226882934570e+00 2.552999999999999936e+00 1.109700000000000031e-04
2.390557199247962838e+00 1.999117732048034668e+00 2.349000000000000199e+00 1.167199999999999938e-04
2.347245596321172023e+00 1.937090039253234863e+00 2.261000000000000121e+00 6.179199999999999385e-05
2.443515407467811151e+00 2.014482736587524414e+00 2.359999999999999876e+00 8.005900000000000039e-05
2.448677190936138448e+00 1.839878559112548828e+00 2.295999999999999819e+00 4.123999999999999818e-05
2.513928414263635780e+00 1.991252183914184570e+00 2.353000000000000203e+00 4.407999999999999809e-05
2.168219933595697757e+00 1.763551354408264160e+00 2.084999999999999964e+00 4.706000000000000005e-05
2.575608106060975899e+00 2.000949144363403320e+00 2.391999999999999904e+00 6.392699999999999967e-05
2.236411013597620290e+00 1.785949945449829102e+00 2.228000000000000203e+00 3.972100000000000137e-05
2.364265339335536176e+00 1.979924201965332031e+00 2.241999999999999993e+00 8.846700000000000527e-05
2.519813950761312871e+00 2.067084789276123047e+00 2.424999999999999822e+00 1.325499999999999964e-04
2.216349877973826654e+00 1.796353936195373535e+00 2.108000000000000096e+00 4.311899999999999831e-05
2.232408569341755022e+00 1.782285094261169434e+00 2.136000000000000121e+00 4.047800000000000107e-05
2.337717273604952517e+00 1.910351395606994629e+00 2.200000000000000178e+00 5.771000000000000142e-05
2.477141918379644814e+00 2.064935445785522461e+00 2.403999999999999915e+00 9.750399999999999345e-05
2.357824786424352670e+00 1.783613920211791992e+00 2.177000000000000046e+00 2.595200000000000157e-05
2.644529749146571351e+00 2.031019926071166992e+00 2.424999999999999822e+00 8.637499999999999887e-05
2.214064765212586217e+00 1.747087836265563965e+00 2.144000000000000128e+00 3.415300000000000318e-05
2.307929881824718699e+00 1.908606648445129395e+00 2.278999999999999915e+00 9.437199999999999701e-05
2.679037295072742797e+00 2.167149543762207031e+00 2.464999999999999858e+00 1.203900000000000044e-04
2.004098604407249518e+00 1.586133360862731934e+00 1.854000000000000092e+00 9.197499999999999608e-06
2.107106301618381305e+00 1.645082712173461914e+00 1.967000000000000082e+00 1.622200000000000156e-05
2.256412605639527058e+00 1.831422090530395508e+00 2.204000000000000181e+00 7.120599999999999553e-05
2.248281149751083952e+00 1.852864503860473633e+00 2.112000000000000099e+00 6.712300000000000092e-05
2.431592141062993484e+00 1.990704774856567383e+00 2.404999999999999805e+00 6.924599999999999397e-05
2.474616644361861351e+00 2.067442655563354492e+00 2.400999999999999801e+00 1.292300000000000078e-04
2.221705241639614137e+00 1.740353107452392578e+00 2.150999999999999801e+00 2.123999999999999993e-05
2.075163118590428901e+00 1.650675415992736816e+00 2.064999999999999947e+00 1.729900000000000158e-05
2.255727275250483110e+00 1.778722047805786133e+00 2.120000000000000107e+00 2.953999999999999839e-05
2.477007636063871754e+00 2.055572986602783203e+00 2.351999999999999869e+00 9.089500000000000303e-05
2.196466160803477230e+00 1.824045419692993164e+00 2.141000000000000014e+00 3.976400000000000079e-05
2.107241765289384894e+00 1.639952063560485840e+00 1.999000000000000110e+00 1.651299999999999928e-05
2.132735408027812252e+00 1.728102684020996094e+00 2.048999999999999932e+00 4.193700000000000184e-05
2.171738748401843111e+00 1.768938183784484863e+00 2.128000000000000114e+00 3.853500000000000290e-05
2.235256529909819712e+00 1.762481451034545898e+00 2.112999999999999989e+00 3.485000000000000006e-05
2.408545141166646530e+00 1.954338908195495605e+00 2.337000000000000188e+00 9.598900000000000542e-05
2.306173942963581247e+00 1.878572583198547363e+00 2.185000000000000053e+00 8.283199999999999569e-05
2.195869029457247823e+00 1.738129377365112305e+00 2.137000000000000011e+00 3.021500000000000124e-05
2.330996115643276134e+00 1.896343469619750977e+00 2.369000000000000217e+00 4.935100000000000234e-05
2.264921759144782776e+00 1.801124334335327148e+00 2.193999999999999950e+00 3.647799999999999871e-05
2.261344338266231269e+00 1.811109781265258789e+00 2.194999999999999840e+00 3.229599999999999707e-05
2.215966893518352521e+00 1.782039761543273926e+00 2.142999999999999794e+00 4.267500000000000053e-05
2.657398973122716335e+00 2.189434051513671875e+00 2.478000000000000203e+00 1.612700000000000060e-04
2.153099200453317152e+00 1.708068490028381348e+00 2.101999999999999869e+00 1.957699999999999908e-05
2.573584023526191977e+00 2.093653917312622070e+00 2.480999999999999872e+00 8.693800000000000009e-05
2.268228040401826462e+00 1.752026438713073730e+00 2.060000000000000053e+00 4.346600000000000024e-05
2.199507718472323070e+00 1.760651826858520508e+00 2.189000000000000057e+00 2.990100000000000052e-05
2.411180725681335346e+00 1.920829415321350098e+00 2.293000000000000149e+00 6.787599999999999862e-05
2.427392824941262184e+00 1.995216846466064453e+00 2.376999999999999780e+00 8.013699999999999524e-05
2.439118625001086116e+00 1.942815184593200684e+00 2.269000000000000128e+00 7.493000000000000257e-05
2.101456789732762065e+00 1.752323031425476074e+00 2.053999999999999826e+00 3.206499999999999878e-05
1.910604558002265252e+00 1.534896373748779297e+00 1.947000000000000064e+00 7.139399999999999780e-06
2.144791993817298348e+00 1.702833056449890137e+00 2.057999999999999829e+00 2.301100000000000042e-05
2.477630367510988751e+00 1.865109324455261230e+00 2.168000000000000149e+00 4.632399999999999897e-05
2.477022557429146676e+00 1.894593238830566406e+00 2.303999999999999826e+00 7.611600000000000104e-05
2.384733741501355198e+00 1.957258820533752441e+00 2.338000000000000078e+00 9.112400000000000372e-05
2.595423373930731081e+00 2.135484457015991211e+00 2.479999999999999982e+00 1.313999999999999955e-04
2.132927865656738309e+00 1.662320017814636230e+00 2.020000000000000018e+00 2.955899999999999939e-05
2.424068129022984852e+00 1.980094313621520996e+00 2.387000000000000011e+00 8.425299999999999445e-05
2.132460402701162216e+00 1.658251523971557617e+00 2.029999999999999805e+00 2.096400000000000122e-05
2.173100465728520003e+00 1.774184346199035645e+00 2.092000000000000082e+00 3.440600000000000228e-05
2.453979332238454880e+00 1.948757052421569824e+00 2.212000000000000188e+00 7.880399999999999970e-05
2.481920402395768388e+00 1.964723706245422363e+00 2.430000000000000160e+00 8.059200000000000359e-05
2.358164738550025952e+00 1.957772970199584961e+00 2.354000000000000092e+00 8.244999999999999833e-05
2.636008357314587602e+00 2.133669376373291016e+00 2.588000000000000078e+00 1.242700000000000011e-04
2.059118239966501562e+00 1.565928936004638672e+00 1.943999999999999950e+00 1.209299999999999924e-05
2.316581114055887181e+00 1.858529567718505859e+00 2.209000000000000075e+00 3.959400000000000072e-05
2.118878392428995561e+00 1.763163089752197266e+00 2.060999999999999943e+00 5.761299999999999879e-05
2.282108025840972054e+00 1.731828212738037109e+00 2.059000000000000163e+00 3.195599999999999694e-05
2.187344661071213281e+00 1.736324071884155273e+00 2.033999999999999808e+00 2.867999999999999985e-05
2.309291194534719427e+00 1.872696876525878906e+00 2.120999999999999996e+00 5.620999999999999884e-05
2.245180206887881447e+00 1.816393017768859863e+00 2.170999999999999819e+00 4.763699999999999808e-05
2.009016717391324924e+00 1.577939629554748535e+00 1.877999999999999892e+00 1.236499999999999935e-05
